""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"method"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"exposure_process"	"disease_name"	"disease_stage"	"publication_reference_id"	"publication_date"	"publication_reference_url"	"signature_source"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"subm_obs_id"	"uniq_obs_id"	"row_key"	"signature_file"	"signature_file_complete"
"subject"	""	""	""	"gene"	""	""	""	""	""	""	""	"cell_subset"	""	""	""	""	""	""	""	""	""	"pathogen"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"evidence"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"file"	"file"
"role"	"background"	"background"	"background"	"gene_biomarker"	"background"	"observed"	"observed"	"observed"	"observed"	"observed"	"background"	"tissue"	"background"	"observed"	"background"	"background"	"measured"	"background"	"background"	"observed"	"observed"	"pathogen"	"background"	"background"	"observed"	"background"	"background"	"reference"	"background"	"background"	"observed"	"observed"	"background"	"background"	"background"	"observed"	"observed"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"descriptive text on Dashboard"	"submission name"	"submission_date"	"template_name"	"response component"	"curation date YYYY-MM-DD"	"cohort - any characteristics of the population(s) studied, plus whether the result was taken from a subgroup of the broader cohort tested"	"age_min - age of youngest subject including both cases and controls"	"age_max - age of oldest subject including both case and controls"	"age units"	"number of subjects - count of case plus control subjects used in the measurement."	"tissue type"	"tissue (Cell Ontology)"	"method - primary experimental method used to measure the response"	"response component (original gene symbol)"	"signature was derived from a computational model"	"response behavior type"	"response behavior (direction, correlation type etc.)"	"comparison (affected vs control, correlated variable, time vs baseline event etc.)"	"baseline time event"	"time point relative to baseline event at which response was measured"	"time point units"	"exposure material (NCBI taxid)"	"exposure process - method by which immune exposure  occurred"	"disease name"	"disease stage - reported disease stage(s) of affected subjects"	"publication reference (PMID)"	"print publication date or posted date (YYYY-MM-DD)"	"Arunachalam et al. (2020) Systems biological assessment of immunity to mild versus severe COVID-19 infection in humans. Science. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=32788292' target='_blank'>32788292</a>"	"signature source - figure, table or text section"	"comments and additional details"	"response component (original) count"	"response component count"	"ID of observation within a publication (PMID) and for its submission type "	"ID of observation within its submission type"	"row key"	"response component (genes) file"	" response components including non-HGNC genes"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"SUB1"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"SUB1"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"FNBP1"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"FNBP1"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"TPM3"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"TPM3"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"HLA-A"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"HLA-A"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"IDH3A"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"IDH3A"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"IRF8"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"IRF8"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"SRP14"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"SRP14"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"HSH2D"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"HSH2D"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"IFIH1"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"IFIH1"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"RHOA"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"RHOA"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"H3-3B"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"H3F3B"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"WAS"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"WAS"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"PLEK"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"PLEK"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"B2M"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"B2M"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"HNRNPC"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"HNRNPC"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
""	"hipc_inf_gene_32788292_18"	"2020.08.14"	"hipc_inf_gene_32788292_18"	"GMPR"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"conventional dendritic cell 1"	"CL:0000990"	"CITE-seq"	"GMPR"	"N"	"gene expression"	"up"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"93"	"92"	"18"	"60"	"32788292_18_60"	"hipc_inf_gene_sig_32788292_18.txt"	"hipc_inf_gene_sig_complete_32788292_18.txt"
