""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"additional_exposure_material"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_date"	"publication_reference_url"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"	"exposure_material_id_1"	"exposure_material_id_2"	"target_pathogen_taxonid_1"	"target_pathogen_taxonid_2"	"target_pathogen_taxonid_3"
"subject"	""	""	""	"gene"	""	""	""	""	""	""	""	"cell_subset"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"vaccine"	"vaccine"	"pathogen"	"pathogen"	"pathogen"
"evidence"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"file"	"file"	""	""	""	""	""
"role"	"background"	"background"	"background"	"gene_biomarker"	"background"	"observed"	"observed"	"observed"	"observed"	"observed"	"background"	"tissue"	"observed"	"background"	"background"	"measured"	"background"	"background"	"observed"	"observed"	"background"	"background"	"background"	"background"	"background"	"background"	"background"	"reference"	"background"	"background"	"background"	"observed"	"observed"	"background"	"background"	"background"	"observed"	"observed"	"vaccine"	"vaccine"	"pathogen"	"pathogen"	"pathogen"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	"submission name"	"submission_date"	"template_name"	"response component"	"curation date YYYY-MM-DD "	"Cohort - any characteristics of the population(s) studied, plus whether the result was taken from a subgroup of the broader cohort tested."	"age_min - age of youngest subject including both cases and controls"	"age_max - age of oldest subject including both case and controls"	"age units"	"number of subjects - count of case plus control subjects used in the measurement."	"tissue type"	"tissue (Cell Ontology)"	"response component (original gene symbol)"	"signature was derived from a computational model"	"response behavior type"	"response behavior (direction, correlation type etc.)"	"comparison (affected vs control, correlated variable, time vs baseline event etc.)"	"baseline time event"	"time point relative to baseline event at which response was measured"	"time point units"	"exposure material - additional"	"vaccine year (influenza only)"	"adjuvant"	"route"	"scheduling"	"publication reference (PMID)"	"print publication date or posted date (YYYY-MM-DD or YYYY)"	"Bucasas et al. (2011) Early patterns of gene expression correlate with the humoral immune response to influenza vaccination in humans. J Infect Dis. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=21357945' target='_blank'>21357945</a>"	"signature source figure, table or text section"	"signature source url"	"comments and additional details"	"response component (original) count"	"response component count"	"sequential ID of signature within a publication (PMID) and for its response_type "	"row ID of signature within its submission data file(s)"	"row key"	"response component (genes) file"	" response components including non-HGNC genes"	"exposure material 1"	"exposure material 2"	"target pathogen 1"	"target pathogen 2"	"target pathogen 3"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"LILRB3"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"LILRB3"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"DAPP1"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"DAPP1"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"HLA-G"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"HLA-G"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"LILRB1"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"LILRB1"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"PIGR"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"PIGR"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"TAPBP"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"TAPBP"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"CSF2RA"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"CSF2RA"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"CD27"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"CD27"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"FCGR1A"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"FCGR1A"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"ISG15"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"ISG15"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"IRF9"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"IRF9"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"STAT1"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"STAT1"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"STAT2"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"STAT2"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"TNFSF14"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"TNFSF14"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"RBCK1"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"RBCK1"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"PNPT1"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"PNPT1"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21357945_7"	"2011.03.02"	"hipc_vac_gene_21357945_7"	"CORO1A"	""	"Caucasian males, subgroup high responders"	"18"	"40"	"years"	"119"	"peripheral blood mononuclear cell"	"CL:2000001"	"CORO1A"	"N"	"gene expression"	"positively correlated"	"a functional network"	"time of vaccination"	"1"	"day"	""	"2008"	""	""	""	"21357945"	"2011"	"https://www.ncbi.nlm.nih.gov/pubmed/21357945"	"Fig 3C"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3068032/figure/fig3/' target='_blank'>figure/fig3</a>"	"Top functional network for genes preferentially upregulated in the high responder group"	"19"	"19"	"7"	"14"	"21357945_7_14"	"hipc_vac_gene_sig_21357945_7.txt"	"hipc_vac_gene_sig_complete_21357945_7.txt"	"VO:0000045"	"VO:0000046"	"504904"	"476294"	"461739"
