""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_date"	"publication_reference_url"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"	"target_pathogen_taxonid_1"	"target_pathogen_taxonid_2"	"target_pathogen_taxonid_3"
"subject"	""	""	""	"gene"	""	""	""	""	""	""	""	"cell_subset"	""	""	""	""	""	""	""	""	"vaccine"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"pathogen"	"pathogen"	"pathogen"
"evidence"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"label"	"file"	"file"	""	""	""
"role"	"background"	"background"	"background"	"gene_biomarker"	"background"	"observed"	"observed"	"observed"	"observed"	"observed"	"background"	"tissue"	"observed"	"background"	"background"	"measured"	"background"	"background"	"observed"	"observed"	"vaccine"	"background"	"background"	"background"	"background"	"background"	"background"	"background"	"reference"	"background"	"background"	"background"	"observed"	"observed"	"background"	"background"	"background"	"observed"	"observed"	"pathogen"	"pathogen"	"pathogen"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	"submission name"	"submission_date"	"template_name"	"response component"	"curation date YYYY-MM-DD "	"Cohort - any characteristics of the population(s) studied, plus whether the result was taken from a subgroup of the broader cohort tested."	"age_min - age of youngest subject including both cases and controls"	"age_max - age of oldest subject including both case and controls"	"age units"	"number of subjects - count of case plus control subjects used in the measurement."	"tissue type"	"tissue (Cell Ontology)"	"response component (original gene symbol)"	"signature was derived from a computational model"	"response behavior type"	"response behavior (direction, correlation type etc.)"	"comparison (affected vs control, correlated variable, time vs baseline event etc.)"	"baseline time event"	"time point relative to baseline event at which response was measured"	"time point units"	"exposure material (vaccine ontology)"	"exposure material - additional"	"vaccine year (influenza only)"	"adjuvant"	"route"	"scheduling"	"publication reference (PMID)"	"print publication date or posted date (YYYY-MM-DD or YYYY)"	"Hoek et al. (2015) A cell-based systems biology assessment of human blood to monitor immune responses after influenza vaccination. PLoS One. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537' target='_blank'>25706537</a>"	"signature source figure, table or text section"	"signature source url"	"comments and additional details"	"response component (original) count"	"response component count"	"sequential ID of signature within a publication (PMID) and for its response_type "	"row ID of signature within its submission data file(s)"	"row key"	"response component (genes) file"	" response components including non-HGNC genes"	"target pathogen 1"	"target pathogen 2"	"target pathogen 3"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"HES4"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"HES4"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"ECE1-AS1"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"ECE1-AS1"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"IFI44L"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"IFI44L"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"IFI44"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"IFI44"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"GBP6"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"GBP6"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"ATF3"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"ATF3"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"NRIR"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"NRIR"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"RSAD2"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"RSAD2"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"FANCL"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"FANCL"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"SESTD1"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"SESTD1"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"P2RY14"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"P2RY14"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"DDX60"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"DDX60"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"H1-4"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"H1-4"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
""	"hipc_vac_gene_25706537_22"	"2015.02.24"	"hipc_vac_gene_25706537_22"	"HLA-DRA"	""	"healthy volunteers"	""	""	""	""	"neutrophil"	"CL:0000775"	"HLA-DRA"	"N"	"gene expression"	"up"	"1d vs 0d"	"time of vaccination"	"1"	"day"	"VO:0004810"	""	"2011"	""	""	""	"25706537"	"2015"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"S6 Dataset"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4338067/bin/pone.0118528.s006.xlsx' target='_blank'>pone.0118528.s006.xlsx</a>"	"Up-regulated DE RNA transcripts (up >= 1.5x) shared between both TIV-vaccinated donors"	"44"	"39"	"22"	"331"	"25706537_22_331"	"hipc_vac_gene_sig_25706537_22.txt"	"hipc_vac_gene_sig_complete_25706537_22.txt"	"1316510"	"654811"	"604436"
